sex,fnlwgt,race,education_num,marital_status,occupation,relationship,race,capital_gain,capital_loss,hours_per_week,native_country,education,workclass,,income,age
Male,242586,White,10,Married-civ-spouse,Exec-managerial,Husband,White,0,0,40,United-States,Some-college,Local-gov,,<=50K,41
Male,208358,White,15,Divorced,Prof-specialty,Not-in-family,White,99999,0,45,United-States,Prof-school,Private,,>50K,36
Female,160647,White,13,Married-civ-spouse,Adm-clerical,Wife,White,0,0,40,United-States,Bachelors,Private,,>50K,49
Male,227943,White,9,Never-married,Handlers-cleaners,Own-child,White,0,0,45,United-States,HS-grad,Private,,<=50K,20
Female,197665,White,9,Married-spouse-absent,Other-service,Unmarried,White,0,0,45,United-States,HS-grad,Self-emp-not-inc,,<=50K,58
Female,216129,Black,8,Never-married,Other-service,Not-in-family,Black,0,0,40,Trinadad&Tobago,12th,Self-emp-not-inc,,<=50K,35
Male,326104,White,9,Married-civ-spouse,Protective-serv,Husband,White,0,0,40,United-States,HS-grad,Local-gov,,>50K,30
Male,57211,White,9,Never-married,Craft-repair,Own-child,White,0,0,40,United-States,HS-grad,Private,,<=50K,21
Male,100219,White,12,Never-married,Machine-op-inspct,Unmarried,White,0,0,45,United-States,Assoc-acdm,Private,,<=50K,29
Female,291192,White,9,Widowed,Sales,Not-in-family,White,0,0,40,United-States,HS-grad,Private,,<=50K,40
Female,93415,Asian-Pac-Islander,13,Never-married,Prof-specialty,Unmarried,Asian-Pac-Islander,0,0,40,United-States,Bachelors,State-gov,,>50K,54
Male,191502,White,13,Married-civ-spouse,Sales,Husband,White,0,0,60,United-States,Bachelors,Private,,>50K,35
Male,261382,White,13,Married-civ-spouse,Sales,Husband,White,0,0,50,United-States,Bachelors,Private,,<=50K,35
Female,170230,White,13,Married-spouse-absent,Other-service,Not-in-family,White,0,0,40,?,Bachelors,Private,,<=50K,40
Female,374924,Black,9,Separated,Sales,Unmarried,Black,0,0,40,United-States,HS-grad,Private,,<=50K,59
Male,320984,White,10,Married-civ-spouse,Machine-op-inspct,Husband,White,0,0,50,United-States,Some-college,Self-emp-inc,,<=50K,43
Male,338320,White,6,Married-civ-spouse,Craft-repair,Husband,White,0,0,60,United-States,10th,Private,,>50K,39
Female,135190,Black,4,Separated,Machine-op-inspct,Not-in-family,Black,0,0,30,United-States,7th-8th,Private,,<=50K,51
Female,157909,#NAME?,10,Never-married,Other-service,Not-in-family,#NAME?,2964,0,60,United-States,Some-college,Private,,<=50K,71
Female,637222,Black,8,Divorced,Machine-op-inspct,Unmarried,Black,0,0,40,United-States,12th,Private,,<=50K,33
Male,430084,Black,9,Divorced,Other-service,Own-child,Black,0,0,35,United-States,HS-grad,Private,,<=50K,28
Male,125279,#NAME?,9,Married-spouse-absent,Sales,Unmarried,#NAME?,0,0,40,United-States,HS-grad,Private,,<=50K,30
Male,221955,White,3,Married-spouse-absent,Farming-fishing,Other-relative,White,0,0,40,Mexico,5th-6th,Private,,<=50K,20
Male,180195,White,9,Married-civ-spouse,Sales,Husband,White,0,0,50,United-States,HS-grad,Self-emp-inc,,<=50K,51
Female,208778,White,9,Married-civ-spouse,Machine-op-inspct,Wife,White,0,0,40,United-States,HS-grad,Private,,>50K,39
Male,81534,Asian-Pac-Islander,10,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,0,0,40,United-States,Some-college,Private,,>50K,62
Male,325538,White,9,Never-married,Exec-managerial,Own-child,White,0,0,60,?,HS-grad,Private,,<=50K,37
Male,142264,White,5,Never-married,Machine-op-inspct,Not-in-family,White,0,0,50,Dominican-Republic,9th,Private,,<=50K,28
Male,128604,Asian-Pac-Islander,9,Never-married,Sales,Own-child,Asian-Pac-Islander,0,0,48,South,HS-grad,Private,,<=50K,23
Female,277886,White,13,Married-civ-spouse,Sales,Wife,White,0,0,30,United-States,Bachelors,Private,,<=50K,39
Male,100029,White,13,Widowed,Sales,Unmarried,White,0,0,65,United-States,Bachelors,Self-emp-inc,,>50K,50
Male,169269,White,4,Never-married,Craft-repair,Unmarried,White,0,0,40,United-States,7th-8th,Private,,<=50K,31
Male,160472,White,13,Married-civ-spouse,Exec-managerial,Husband,White,0,1977,50,United-States,Bachelors,Local-gov,,>50K,45
Male,123983,#NAME?,13,Never-married,?,Own-child,#NAME?,0,0,40,United-States,Bachelors,?,,<=50K,23
Male,297884,White,6,Widowed,Machine-op-inspct,Not-in-family,White,0,0,40,United-States,10th,Private,,<=50K,47
Female,99131,White,9,Widowed,Prof-specialty,Not-in-family,White,0,0,18,United-States,HS-grad,Private,,<=50K,59
Male,44392,White,12,Married-civ-spouse,Handlers-cleaners,Husband,White,0,0,40,United-States,Assoc-acdm,Private,,<=50K,32
Male,29441,White,4,Widowed,?,Not-in-family,White,0,0,5,United-States,7th-8th,?,,<=50K,82
Male,199029,White,13,Married-civ-spouse,Sales,Husband,White,0,2415,55,United-States,Bachelors,Private,,>50K,49
Male,181508,White,9,Widowed,Other-service,Not-in-family,White,0,0,17,United-States,HS-grad,Federal-gov,,<=50K,74
Male,190625,White,10,Never-married,Adm-clerical,Own-child,White,0,0,35,United-States,Some-college,Private,,<=50K,22
Male,194740,White,10,Married-civ-spouse,Craft-repair,Husband,White,0,0,55,Greece,Some-college,Private,,<=50K,32
Male,27380,White,#NAME?,Married-civ-spouse,Farming-fishing,Husband,White,0,0,50,United-States,?,Private,,>50K,34
Male,160631,White,13,Married-civ-spouse,Craft-repair,Husband,White,0,0,60,United-States,Bachelors,Private,,>50K,59
Male,224531,White,13,Married-civ-spouse,Sales,Husband,White,0,0,50,United-States,Bachelors,Private,,>50K,36
Female,#NAME?,White,7,Divorced,Adm-clerical,Unmarried,White,0,0,40,United-States,11th,Private,,<=50K,59
Male,101926,White,13,Divorced,Exec-managerial,Not-in-family,White,0,0,70,United-States,Bachelors,Self-emp-inc,,>50K,47
Male,135102,White,9,Married-civ-spouse,Other-service,Husband,White,0,2002,45,United-States,HS-grad,Local-gov,,<=50K,53
Male,113436,White,10,Never-married,Craft-repair,Unmarried,White,0,0,35,United-States,Some-college,Self-emp-not-inc,,<=50K,25
Male,248973,Black,13,Divorced,Adm-clerical,Not-in-family,Black,0,0,65,United-States,Bachelors,Private,,<=50K,44
Female,225334,White,15,Married-civ-spouse,Sales,Wife,White,15024,0,35,United-States,Prof-school,Self-emp-not-inc,,>50K,57
Male,157562,White,13,Married-civ-spouse,Farming-fishing,Husband,White,0,1902,80,United-States,Bachelors,Self-emp-not-inc,,>50K,42
Male,310085,White,6,Married-civ-spouse,Transport-moving,Husband,White,0,0,40,United-States,10th,Local-gov,,<=50K,58
Male,129597,#NAME?,13,Married-civ-spouse,Sales,Husband,#NAME?,3464,0,40,United-States,Bachelors,Private,,<=50K,39
Male,53042,Black,9,Never-married,?,Own-child,Black,0,0,40,United-States,HS-grad,?,,<=50K,32
Male,204205,White,4,Divorced,Machine-op-inspct,Not-in-family,White,0,0,48,United-States,7th-8th,Private,,<=50K,45
Female,169324,Black,13,Married-civ-spouse,Exec-managerial,Wife,Black,0,0,35,United-States,Bachelors,Private,,>50K,47
Male,134447,White,10,Married-civ-spouse,?,Husband,White,0,0,50,United-States,Some-college,?,,<=50K,52
Male,236731,White,2,Separated,Exec-managerial,Not-in-family,White,0,0,25,?,1st-4th,Self-emp-not-inc,,<=50K,56
Female,141301,White,9,Divorced,Machine-op-inspct,Not-in-family,White,0,0,40,United-States,HS-grad,Private,,<=50K,52
Female,235124,Black,9,Never-married,Other-service,Unmarried,Black,0,0,35,United-States,HS-grad,Private,,<=50K,34
Male,367020,White,4,Married-civ-spouse,Craft-repair,Husband,White,0,0,35,United-States,7th-8th,Self-emp-not-inc,,<=50K,36
Male,149102,White,9,Married-spouse-absent,Craft-repair,Not-in-family,White,0,0,40,Poland,HS-grad,Private,,<=50K,41
Male,423770,White,10,Never-married,Prof-specialty,Own-child,White,0,0,40,Mexico,Some-college,Private,,<=50K,30
Male,211759,Other,13,Married-civ-spouse,Exec-managerial,Husband,Other,0,0,40,Puerto-Rico,Bachelors,Private,,<=50K,44
Female,110998,Asian-Pac-Islander,10,Never-married,?,Own-child,Asian-Pac-Islander,0,0,40,Philippines,Some-college,?,,<=50K,17
Female,56883,White,10,Never-married,Other-service,Unmarried,White,0,0,40,United-States,Some-college,Private,,<=50K,34
Male,223062,Black,10,Separated,Other-service,Not-in-family,Black,0,0,40,United-States,Some-college,Private,,<=50K,41
Male,406662,White,9,Never-married,Handlers-cleaners,Not-in-family,White,0,0,40,United-States,HS-grad,Private,,<=50K,29
Male,206600,White,5,Never-married,Machine-op-inspct,Other-relative,White,0,0,48,Mexico,9th,Private,,<=50K,25
Male,147510,#NAME?,13,Separated,Prof-specialty,Unmarried,#NAME?,0,0,40,United-States,Bachelors,Local-gov,,<=50K,42
Male,235646,White,10,Married-civ-spouse,Sales,Husband,White,3103,0,40,United-States,Some-college,Private,,>50K,48
Male,187577,White,11,Never-married,Sales,Not-in-family,White,0,0,55,United-States,Assoc-voc,Private,,<=50K,26
Female,132832,White,9,Married-civ-spouse,Adm-clerical,Wife,White,20051,0,40,?,HS-grad,Self-emp-inc,,>50K,64
Male,278322,White,13,Married-civ-spouse,Sales,Husband,White,0,0,45,United-States,Bachelors,Self-emp-inc,,<=50K,46
Male,278924,White,13,Married-civ-spouse,Exec-managerial,Husband,White,0,1887,50,United-States,Bachelors,Private,,>50K,38
Male,203039,White,7,Married-civ-spouse,Adm-clerical,Husband,White,0,0,40,United-States,11th,State-gov,,<=50K,49
Female,145651,Black,10,Never-married,Sales,Own-child,Black,0,0,20,United-States,Some-college,Private,,<=50K,23
Female,144531,White,13,Never-married,Prof-specialty,Not-in-family,White,0,0,40,United-States,Bachelors,Local-gov,,>50K,46
Male,91145,White,9,Never-married,Handlers-cleaners,Unmarried,White,0,0,55,United-States,HS-grad,Private,,<=50K,30
Male,211762,White,9,Married-civ-spouse,Craft-repair,Husband,White,0,0,40,United-States,HS-grad,Self-emp-not-inc,,>50K,49
Male,111563,White,11,Divorced,?,Not-in-family,White,0,0,40,United-States,Assoc-voc,?,,<=50K,47
Male,180985,White,13,Married-civ-spouse,Prof-specialty,Husband,White,0,0,50,?,Bachelors,Private,,>50K,44
Male,207537,White,9,Divorced,Craft-repair,Own-child,White,0,1669,50,United-States,HS-grad,Private,,<=50K,31
Male,417657,White,9,Never-married,Handlers-cleaners,Own-child,White,0,0,50,United-States,HS-grad,Private,,<=50K,19
Female,189890,White,12,Divorced,Prof-specialty,Unmarried,White,5455,0,38,United-States,Assoc-acdm,Private,,<=50K,45
Male,223212,White,13,Married-civ-spouse,Prof-specialty,Husband,White,0,1848,40,Peru,Bachelors,Private,,>50K,34
Male,108658,White,9,Never-married,Craft-repair,Not-in-family,White,0,0,40,United-States,HS-grad,Private,,<=50K,26
Male,190023,White,9,Married-civ-spouse,Transport-moving,Husband,White,0,0,40,United-States,HS-grad,Self-emp-not-inc,,>50K,38
Female,222130,White,10,Never-married,Adm-clerical,Not-in-family,White,0,0,43,United-States,Some-college,Private,,<=50K,31
Male,164866,White,12,Separated,Exec-managerial,Not-in-family,White,0,0,50,United-States,Assoc-acdm,Self-emp-inc,,<=50K,36
Male,170983,White,13,Married-civ-spouse,Exec-managerial,Husband,White,0,0,60,United-States,Bachelors,Private,,>50K,31
Male,186269,White,13,Married-civ-spouse,Tech-support,Husband,White,0,0,40,United-States,Bachelors,Private,,<=50K,30
Male,286026,White,9,Married-civ-spouse,Prof-specialty,Husband,White,0,0,40,United-States,HS-grad,Private,,>50K,37
Male,403433,Black,13,Never-married,Prof-specialty,Not-in-family,Black,0,0,50,United-States,Bachelors,Private,,>50K,30
Female,224209,Black,9,Married-civ-spouse,?,Wife,Black,0,0,30,United-States,HS-grad,?,,<=50K,21
Female,123160,White,6,Widowed,Other-service,Not-in-family,White,0,0,10,United-States,10th,Private,,<=50K,73
Male,99527,White,14,Married-civ-spouse,Exec-managerial,Husband,White,0,0,40,United-States,Masters,Federal-gov,,>50K,38
Male,123178,White,6,Never-married,Craft-repair,Not-in-family,White,0,0,50,United-States,10th,Private,,<=50K,30
Male,231043,White,9,Married-civ-spouse,Craft-repair,Husband,White,0,0,50,United-States,HS-grad,Private,,>50K,33
Male,317733,White,13,Married-civ-spouse,Prof-specialty,Husband,White,7688,0,40,United-States,Bachelors,Local-gov,,>50K,52
Female,241056,White,10,Divorced,Adm-clerical,Unmarried,White,0,0,46,United-States,Some-college,Private,,<=50K,58
Female,220066,White,14,Never-married,Prof-specialty,Not-in-family,White,0,0,50,United-States,Masters,Local-gov,,<=50K,34
Male,180342,White,9,Married-civ-spouse,Craft-repair,Husband,White,0,0,40,United-States,HS-grad,Private,,<=50K,35
Male,31840,White,9,Married-civ-spouse,Craft-repair,Husband,White,0,0,40,United-States,HS-grad,Federal-gov,,>50K,59
Female,183168,White,13,Divorced,Exec-managerial,Unmarried,White,0,0,40,United-States,Bachelors,Private,,<=50K,45
Male,386036,#NAME?,10,Never-married,Transport-moving,Not-in-family,#NAME?,0,0,48,United-States,Some-college,Private,,<=50K,27
Male,446358,White,16,Never-married,Prof-specialty,Not-in-family,White,0,0,50,Mexico,Doctorate,Local-gov,,>50K,31
Male,28035,White,10,Never-married,Farming-fishing,Other-relative,White,0,0,50,United-States,Some-college,Private,,<=50K,45
Female,282155,White,9,Separated,Other-service,Other-relative,White,0,0,25,United-States,HS-grad,Private,,<=50K,40
Male,#NAME?,White,15,Married-civ-spouse,Adm-clerical,Husband,White,0,0,40,United-States,Prof-school,Private,,<=50K,27
Male,383637,White,9,Never-married,Other-service,Own-child,White,0,0,20,United-States,HS-grad,Private,,<=50K,19
Male,457402,White,3,Never-married,Other-service,Not-in-family,White,0,0,25,Mexico,5th-6th,Private,,<=50K,29
Male,80249,White,10,Married-civ-spouse,Farming-fishing,Husband,White,0,0,72,United-States,Some-college,Self-emp-inc,,<=50K,34
Male,159537,White,12,Married-civ-spouse,Craft-repair,Husband,White,0,0,40,United-States,Assoc-acdm,State-gov,,<=50K,32
Male,240859,White,7,Married-civ-spouse,Craft-repair,Husband,White,0,0,40,Cuba,11th,Private,,<=50K,49
Female,83446,White,7,Divorced,Exec-managerial,Unmarried,White,0,0,40,United-States,11th,Private,,>50K,33
Male,29866,White,4,Married-civ-spouse,?,Husband,White,0,0,2,United-States,7th-8th,?,,<=50K,74
Male,185503,White,13,Married-civ-spouse,Prof-specialty,Husband,White,0,0,50,United-States,Bachelors,Private,,>50K,62
Male,68781,White,9,Married-civ-spouse,Exec-managerial,Husband,White,0,0,40,United-States,HS-grad,Self-emp-not-inc,,<=50K,39
Female,220589,White,9,Divorced,Exec-managerial,Unmarried,White,0,0,40,United-States,HS-grad,Private,,<=50K,43
Female,51136,White,10,Never-married,Tech-support,Not-in-family,White,0,0,60,United-States,Some-college,Private,,<=50K,22
Male,54560,White,9,Married-civ-spouse,Transport-moving,Husband,White,0,0,45,United-States,HS-grad,Private,,<=50K,24
Male,28221,White,9,Married-civ-spouse,?,Husband,White,0,0,40,Canada,HS-grad,?,,>50K,76
Female,201413,Black,10,Never-married,Other-service,Unmarried,Black,0,0,40,United-States,Some-college,Private,,<=50K,25
Female,40425,White,10,Never-married,Sales,Not-in-family,White,0,0,28,United-States,Some-college,Private,,<=50K,19
Female,189461,White,12,Divorced,Adm-clerical,Unmarried,White,0,0,41,United-States,Assoc-acdm,Private,,<=50K,31
Female,200576,White,7,Divorced,Craft-repair,Other-relative,White,0,0,40,United-States,11th,Private,,<=50K,53
Male,92691,White,9,Married-civ-spouse,Adm-clerical,Husband,White,0,0,3,United-States,HS-grad,Private,,<=50K,61
Male,664821,White,13,Married-civ-spouse,Other-service,Husband,White,0,0,40,El-Salvador,Bachelors,Private,,<=50K,47
Female,175130,White,9,Divorced,Adm-clerical,Unmarried,White,0,0,45,United-States,HS-grad,Private,,<=50K,37
Male,391016,White,13,Divorced,Exec-managerial,Not-in-family,White,0,0,30,United-States,Bachelors,Self-emp-not-inc,,<=50K,50
Male,249315,White,10,Never-married,Sales,Not-in-family,White,0,0,44,United-States,Some-college,Private,,<=50K,27
Female,111169,#NAME?,9,Divorced,Adm-clerical,Not-in-family,#NAME?,0,0,40,United-States,HS-grad,Private,,<=50K,58
Male,334946,Black,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,0,0,40,United-States,HS-grad,Private,,<=50K,43
Male,352248,White,12,Married-civ-spouse,Adm-clerical,Husband,White,0,0,40,United-States,Assoc-acdm,Private,,<=50K,39
Female,173804,White,10,Never-married,Sales,Not-in-family,White,0,0,35,United-States,Some-college,Private,,<=50K,36
Male,155449,White,13,Married-civ-spouse,Prof-specialty,Husband,White,0,0,50,United-States,Bachelors,Private,,<=50K,56
Male,73689,White,9,Married-civ-spouse,Farming-fishing,Husband,White,0,0,55,United-States,HS-grad,Private,,<=50K,26
Female,227594,White,13,Never-married,Prof-specialty,Own-child,White,0,0,38,United-States,Bachelors,Private,,<=50K,23
Male,161676,Black,7,Never-married,Transport-moving,Not-in-family,Black,0,0,40,United-States,11th,Private,,<=50K,47
Female,75913,White,8,Widowed,Sales,Not-in-family,White,0,0,30,United-States,12th,Private,,<=50K,68
Male,242552,Black,10,Never-married,Protective-serv,Not-in-family,Black,0,0,40,United-States,Some-college,Local-gov,,<=50K,47
Male,352094,White,10,Married-civ-spouse,Tech-support,Husband,White,7688,0,40,Guatemala,Some-college,Federal-gov,,>50K,45
Male,159732,White,10,Married-civ-spouse,Exec-managerial,Husband,White,0,0,60,United-States,Some-college,Private,,<=50K,26
Male,131230,White,9,Never-married,Machine-op-inspct,Own-child,White,0,1590,40,United-States,HS-grad,Private,,<=50K,20
Female,180695,White,10,Never-married,Adm-clerical,Own-child,White,0,0,40,United-States,Some-college,Private,,<=50K,46
Male,189922,White,12,Married-civ-spouse,Tech-support,Husband,White,0,0,50,United-States,Assoc-acdm,Private,,>50K,37
Male,409189,White,10,Married-civ-spouse,Craft-repair,Husband,White,0,0,45,United-States,Some-college,Private,,<=50K,37
Male,111252,White,10,Married-civ-spouse,Transport-moving,Husband,White,0,0,42,United-States,Some-college,Private,,<=50K,43
Female,294395,White,14,Widowed,Prof-specialty,Not-in-family,White,0,0,40,United-States,Masters,Private,,<=50K,59
Female,172718,White,9,Divorced,Adm-clerical,Unmarried,White,0,0,40,United-States,HS-grad,Private,,<=50K,39
Female,43403,White,10,Divorced,Farming-fishing,Not-in-family,White,0,1590,54,United-States,Some-college,Private,,<=50K,32
Male,111963,White,#NAME?,Married-civ-spouse,Prof-specialty,Husband,White,0,0,16,United-States,?,Private,,<=50K,63
Male,247869,White,13,Married-civ-spouse,Prof-specialty,Husband,White,0,0,60,United-States,Bachelors,Private,,>50K,45
Female,114032,#NAME?,13,Divorced,Adm-clerical,Unmarried,#NAME?,0,0,40,United-States,Bachelors,Private,,<=50K,#NAME?
Male,356838,White,8,Never-married,?,Not-in-family,White,0,0,35,United-States,12th,?,,<=50K,36
Male,179633,White,9,Never-married,Tech-support,Other-relative,White,0,0,40,United-States,HS-grad,Private,,<=50K,26
Female,19847,White,9,Divorced,Adm-clerical,Unmarried,White,0,0,40,United-States,HS-grad,Private,,<=50K,34
Male,231689,White,9,Married-civ-spouse,Craft-repair,Husband,White,0,0,40,United-States,HS-grad,Private,,>50K,41
#NAME?,209942,Black,9,Never-married,Handlers-cleaners,Own-child,Black,0,0,40,United-States,HS-grad,Private,,<=50K,26
Female,197492,White,9,Divorced,Machine-op-inspct,Not-in-family,White,0,0,40,United-States,HS-grad,Private,,<=50K,53
Female,262439,White,9,Married-civ-spouse,Adm-clerical,Wife,White,0,0,35,United-States,HS-grad,Private,,>50K,33
